Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","1.03","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","9.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","10.85","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","2.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","3.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","1.11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","8","Antigua-et-Barbuda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","1.32","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","22.86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","22.86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","195.6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","191.37","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","5.31","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","6.43","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","213.15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","207.8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","77.8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","81.52","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","135.35","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","126.28","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","4.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","3.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","10","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","10","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","1.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","1.13","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","194","Arabie saoudite","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","24.11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","21.13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","48.61","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","48.65","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5072","Variation de stock","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5072","Variation de stock","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","8.94","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","6.16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","63.78","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","63.63","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","3.13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5527","Semences","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5527","Semences","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","58.78","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","60.5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","1.35","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","1.38","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.27","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","9","Argentine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.27","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","6.32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","8.73","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.03","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","6.32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","8.7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","4.41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","6.46","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","1.92","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","1","Arménie","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","2.23","Im","Données de la FAO basées sur une méthodologie d'imputation"
