date,Region,PaysDiff,Touristes
2007-06-01,Amérique du Nord,Canada,303
2007-07-01,Amérique du Nord,Canada,381
2007-08-01,Amérique du Nord,Canada,453
2007-09-01,Amérique du Nord,Canada,459
2007-10-01,Amérique du Nord,Canada,855
2007-11-01,Amérique du Nord,Canada,757
2007-12-01,Amérique du Nord,Canada,594
2008-01-01,Amérique du Nord,Canada,713
2008-02-01,Amérique du Nord,Canada,858
2008-03-01,Amérique du Nord,Canada,736
2008-04-01,Amérique du Nord,Canada,793
2008-05-01,Amérique du Nord,Canada,708
2008-06-01,Amérique du Nord,Canada,415
2008-07-01,Amérique du Nord,Canada,427
2008-08-01,Amérique du Nord,Canada,347
2008-09-01,Amérique du Nord,Canada,467
2008-10-01,Amérique du Nord,Canada,588
2008-11-01,Amérique du Nord,Canada,645
2008-12-01,Amérique du Nord,Canada,574
2009-01-01,Amérique du Nord,Canada,325
2009-02-01,Amérique du Nord,Canada,453
2009-03-01,Amérique du Nord,Canada,299
2009-04-01,Amérique du Nord,Canada,294
2009-05-01,Amérique du Nord,Canada,339
2009-06-01,Amérique du Nord,Canada,209
2009-07-01,Amérique du Nord,Canada,250
2009-08-01,Amérique du Nord,Canada,258
2009-09-01,Amérique du Nord,Canada,238
2009-10-01,Amérique du Nord,Canada,627
2009-11-01,Amérique du Nord,Canada,533
2009-12-01,Amérique du Nord,Canada,440
2010-01-01,Amérique du Nord,Canada,326
2010-02-01,Amérique du Nord,Canada,425
2010-03-01,Amérique du Nord,Canada,451
2010-04-01,Amérique du Nord,Canada,464
2010-05-01,Amérique du Nord,Canada,307
2010-06-01,Amérique du Nord,Canada,243
2010-07-01,Amérique du Nord,Canada,356
2010-08-01,Amérique du Nord,Canada,313
2010-09-01,Amérique du Nord,Canada,413
2010-10-01,Amérique du Nord,Canada,837
2010-11-01,Amérique du Nord,Canada,630
2010-12-01,Amérique du Nord,Canada,703
2011-01-01,Amérique du Nord,Canada,953
2011-02-01,Amérique du Nord,Canada,750
2011-03-01,Amérique du Nord,Canada,1050
2011-04-01,Amérique du Nord,Canada,624
2011-05-01,Amérique du Nord,Canada,465
2011-06-01,Amérique du Nord,Canada,318
2011-07-01,Amérique du Nord,Canada,438
2011-08-01,Amérique du Nord,Canada,411
2011-09-01,Amérique du Nord,Canada,470
2011-10-01,Amérique du Nord,Canada,715
2011-11-01,Amérique du Nord,Canada,590
2011-12-01,Amérique du Nord,Canada,674
2012-01-01,Amérique du Nord,Canada,884
2012-02-01,Amérique du Nord,Canada,963
2012-03-01,Amérique du Nord,Canada,685
2012-04-01,Amérique du Nord,Canada,473
2012-05-01,Amérique du Nord,Canada,643
2012-06-01,Amérique du Nord,Canada,317
2012-07-01,Amérique du Nord,Canada,380
2012-08-01,Amérique du Nord,Canada,413
2012-09-01,Amérique du Nord,Canada,487
2012-10-01,Amérique du Nord,Canada,593
2012-11-01,Amérique du Nord,Canada,483
2012-12-01,Amérique du Nord,Canada,713
2013-01-01,Amérique du Nord,Canada,1011
2013-02-01,Amérique du Nord,Canada,798
2013-03-01,Amérique du Nord,Canada,968
2013-04-01,Amérique du Nord,Canada,483
2013-05-01,Amérique du Nord,Canada,451
2013-06-01,Amérique du Nord,Canada,331
2013-07-01,Amérique du Nord,Canada,440
2013-08-01,Amérique du Nord,Canada,348
2013-09-01,Amérique du Nord,Canada,421
2013-10-01,Amérique du Nord,Canada,521
2013-11-01,Amérique du Nord,Canada,755
2013-12-01,Amérique du Nord,Canada,679
2014-01-01,Amérique du Nord,Canada,1146
2014-02-01,Amérique du Nord,Canada,1104
2014-03-01,Amérique du Nord,Canada,1467
2014-04-01,Amérique du Nord,Canada,1210
2014-05-01,Amérique du Nord,Canada,498
2014-06-01,Amérique du Nord,Canada,258
2014-07-01,Amérique du Nord,Canada,358
2014-08-01,Amérique du Nord,Canada,299
2014-09-01,Amérique du Nord,Canada,451
2014-10-01,Amérique du Nord,Canada,839
2014-11-01,Amérique du Nord,Canada,879
2014-12-01,Amérique du Nord,Canada,761
2015-01-01,Amérique du Nord,Canada,1190
2015-02-01,Amérique du Nord,Canada,1090
2015-03-01,Amérique du Nord,Canada,1206
2015-04-01,Amérique du Nord,Canada,658
2015-05-01,Amérique du Nord,Canada,420
2015-06-01,Amérique du Nord,Canada,313
2015-07-01,Amérique du Nord,Canada,394
2015-08-01,Amérique du Nord,Canada,341
2015-09-01,Amérique du Nord,Canada,855
2015-10-01,Amérique du Nord,Canada,669
2015-11-01,Amérique du Nord,Canada,783
2015-12-01,Amérique du Nord,Canada,483
2016-01-01,Amérique du Nord,Canada,778
2016-02-01,Amérique du Nord,Canada,881
2016-03-01,Amérique du Nord,Canada,778
2016-04-01,Amérique du Nord,Canada,504
2016-05-01,Amérique du Nord,Canada,467
2016-06-01,Amérique du Nord,Canada,291
2016-07-01,Amérique du Nord,Canada,383
2016-08-01,Amérique du Nord,Canada,398
2016-09-01,Amérique du Nord,Canada,362
2016-10-01,Amérique du Nord,Canada,503
2016-11-01,Amérique du Nord,Canada,520
2016-12-01,Amérique du Nord,Canada,461
2017-01-01,Amérique du Nord,Canada,619
2017-02-01,Amérique du Nord,Canada,770
2017-03-01,Amérique du Nord,Canada,672
2017-04-01,Amérique du Nord,Canada,467
2017-05-01,Amérique du Nord,Canada,483
2017-06-01,Amérique du Nord,Canada,221
2017-07-01,Amérique du Nord,Canada,347
2017-08-01,Amérique du Nord,Canada,305
2017-09-01,Amérique du Nord,Canada,502
2017-10-01,Amérique du Nord,Canada,655
2017-11-01,Amérique du Nord,Canada,738
2017-12-01,Amérique du Nord,Canada,593
2018-01-01,Amérique du Nord,Canada,585
2018-02-01,Amérique du Nord,Canada,1373
2018-03-01,Amérique du Nord,Canada,954
2018-04-01,Amérique du Nord,Canada,409
2018-05-01,Amérique du Nord,Canada,572
2018-06-01,Amérique du Nord,Canada,334
2018-07-01,Amérique du Nord,Canada,456
2018-08-01,Amérique du Nord,Canada,361
2018-09-01,Amérique du Nord,Canada,507
2018-10-01,Amérique du Nord,Canada,814
2018-11-01,Amérique du Nord,Canada,850
2018-12-01,Amérique du Nord,Canada,631
2019-01-01,Amérique du Nord,Canada,869
2019-02-01,Amérique du Nord,Canada,991
2019-03-01,Amérique du Nord,Canada,976
2019-04-01,Amérique du Nord,Canada,563
2019-05-01,Amérique du Nord,Canada,504
2019-06-01,Amérique du Nord,Canada,408
2019-07-01,Amérique du Nord,Canada,448
2019-08-01,Amérique du Nord,Canada,399
2019-09-01,Amérique du Nord,Canada,462
2019-10-01,Amérique du Nord,Canada,726
2019-11-01,Amérique du Nord,Canada,923
2019-12-01,Amérique du Nord,Canada,689
2020-01-01,Amérique du Nord,Canada,761
2020-02-01,Amérique du Nord,Canada,595
2020-03-01,Amérique du Nord,Canada,423
2020-07-01,Amérique du Nord,Canada,18
2020-08-01,Amérique du Nord,Canada,37
2020-09-01,Amérique du Nord,Canada,35
2020-10-01,Amérique du Nord,Canada,38
2020-11-01,Amérique du Nord,Canada,28
2020-12-01,Amérique du Nord,Canada,84
2021-01-01,Amérique du Nord,Canada,26
2021-02-01,Amérique du Nord,Canada,5
2021-03-01,Amérique du Nord,Canada,1
2021-04-01,Amérique du Nord,Canada,3
2021-05-01,Amérique du Nord,Canada,4
2021-06-01,Amérique du Nord,Canada,8
2021-07-01,Amérique du Nord,Canada,53
2021-08-01,Amérique du Nord,Canada,79
2021-09-01,Amérique du Nord,Canada,135
2021-10-01,Amérique du Nord,Canada,219
2021-11-01,Amérique du Nord,Canada,327
2021-12-01,Amérique du Nord,Canada,427
2022-01-01,Amérique du Nord,Canada,147
2022-02-01,Amérique du Nord,Canada,272
2022-03-01,Amérique du Nord,Canada,828
2006-01-01,Amérique du Nord,Hawaii,136
2006-02-01,Amérique du Nord,Hawaii,109
2006-03-01,Amérique du Nord,Hawaii,247
2006-04-01,Amérique du Nord,Hawaii,160
2006-05-01,Amérique du Nord,Hawaii,227
2006-06-01,Amérique du Nord,Hawaii,271
2006-07-01,Amérique du Nord,Hawaii,325
2006-08-01,Amérique du Nord,Hawaii,217
2006-09-01,Amérique du Nord,Hawaii,313
2006-10-01,Amérique du Nord,Hawaii,278
2006-11-01,Amérique du Nord,Hawaii,446
2006-12-01,Amérique du Nord,Hawaii,116
2007-01-01,Amérique du Nord,Hawaii,15
2007-02-01,Amérique du Nord,Hawaii,34
2007-03-01,Amérique du Nord,Hawaii,24
2007-04-01,Amérique du Nord,Hawaii,31
2007-05-01,Amérique du Nord,Hawaii,18
2007-06-01,Amérique du Nord,Hawaii,248
2007-07-01,Amérique du Nord,Hawaii,41
2007-08-01,Amérique du Nord,Hawaii,20
2007-09-01,Amérique du Nord,Hawaii,51
2007-10-01,Amérique du Nord,Hawaii,83
2007-11-01,Amérique du Nord,Hawaii,30
2007-12-01,Amérique du Nord,Hawaii,44
2008-01-01,Amérique du Nord,Hawaii,117
2008-02-01,Amérique du Nord,Hawaii,65
2008-03-01,Amérique du Nord,Hawaii,200
2008-04-01,Amérique du Nord,Hawaii,120
2008-05-01,Amérique du Nord,Hawaii,194
2008-06-01,Amérique du Nord,Hawaii,148
2008-07-01,Amérique du Nord,Hawaii,166
2008-08-01,Amérique du Nord,Hawaii,154
2008-09-01,Amérique du Nord,Hawaii,142
2008-10-01,Amérique du Nord,Hawaii,170
2008-11-01,Amérique du Nord,Hawaii,133
2008-12-01,Amérique du Nord,Hawaii,119
2009-01-01,Amérique du Nord,Hawaii,111
2009-02-01,Amérique du Nord,Hawaii,107
2009-03-01,Amérique du Nord,Hawaii,131
2009-04-01,Amérique du Nord,Hawaii,114
2009-05-01,Amérique du Nord,Hawaii,144
2009-06-01,Amérique du Nord,Hawaii,129
2009-07-01,Amérique du Nord,Hawaii,338
2009-08-01,Amérique du Nord,Hawaii,78
2009-09-01,Amérique du Nord,Hawaii,101
2009-10-01,Amérique du Nord,Hawaii,160
2009-11-01,Amérique du Nord,Hawaii,106
2009-12-01,Amérique du Nord,Hawaii,119
2010-01-01,Amérique du Nord,Hawaii,75
2010-02-01,Amérique du Nord,Hawaii,77
2010-03-01,Amérique du Nord,Hawaii,111
2010-04-01,Amérique du Nord,Hawaii,88
2010-05-01,Amérique du Nord,Hawaii,176
2010-06-01,Amérique du Nord,Hawaii,223
2010-07-01,Amérique du Nord,Hawaii,151
2010-08-01,Amérique du Nord,Hawaii,131
2010-09-01,Amérique du Nord,Hawaii,122
2010-10-01,Amérique du Nord,Hawaii,185
2010-11-01,Amérique du Nord,Hawaii,160
2010-12-01,Amérique du Nord,Hawaii,121
2011-01-01,Amérique du Nord,Hawaii,107
2011-02-01,Amérique du Nord,Hawaii,82
2011-03-01,Amérique du Nord,Hawaii,185
2011-04-01,Amérique du Nord,Hawaii,85
2011-05-01,Amérique du Nord,Hawaii,115
2011-06-01,Amérique du Nord,Hawaii,221
2011-07-01,Amérique du Nord,Hawaii,185
2011-08-01,Amérique du Nord,Hawaii,106
2011-09-01,Amérique du Nord,Hawaii,152
2011-10-01,Amérique du Nord,Hawaii,123
2011-11-01,Amérique du Nord,Hawaii,159
2011-12-01,Amérique du Nord,Hawaii,152
2012-01-01,Amérique du Nord,Hawaii,56
2012-02-01,Amérique du Nord,Hawaii,81
2012-03-01,Amérique du Nord,Hawaii,184
2012-04-01,Amérique du Nord,Hawaii,104
2012-05-01,Amérique du Nord,Hawaii,189
2012-06-01,Amérique du Nord,Hawaii,291
2012-07-01,Amérique du Nord,Hawaii,158
2012-08-01,Amérique du Nord,Hawaii,132
2012-09-01,Amérique du Nord,Hawaii,169
2012-10-01,Amérique du Nord,Hawaii,131
2012-11-01,Amérique du Nord,Hawaii,157
2012-12-01,Amérique du Nord,Hawaii,185
2013-01-01,Amérique du Nord,Hawaii,101
2013-02-01,Amérique du Nord,Hawaii,80
2013-03-01,Amérique du Nord,Hawaii,195
2013-04-01,Amérique du Nord,Hawaii,110
2013-05-01,Amérique du Nord,Hawaii,279
2013-06-01,Amérique du Nord,Hawaii,231
2013-07-01,Amérique du Nord,Hawaii,143
2013-08-01,Amérique du Nord,Hawaii,158
2013-09-01,Amérique du Nord,Hawaii,140
2013-10-01,Amérique du Nord,Hawaii,145
2013-11-01,Amérique du Nord,Hawaii,173
2013-12-01,Amérique du Nord,Hawaii,128
2014-01-01,Amérique du Nord,Hawaii,110
2014-02-01,Amérique du Nord,Hawaii,101
2014-03-01,Amérique du Nord,Hawaii,217
2014-04-01,Amérique du Nord,Hawaii,133
2014-05-01,Amérique du Nord,Hawaii,365
2014-06-01,Amérique du Nord,Hawaii,286
2014-07-01,Amérique du Nord,Hawaii,217
2014-08-01,Amérique du Nord,Hawaii,143
2014-09-01,Amérique du Nord,Hawaii,179
2014-10-01,Amérique du Nord,Hawaii,125
2014-11-01,Amérique du Nord,Hawaii,148
2014-12-01,Amérique du Nord,Hawaii,163
2015-01-01,Amérique du Nord,Hawaii,193
2015-02-01,Amérique du Nord,Hawaii,76
2015-03-01,Amérique du Nord,Hawaii,246
2015-04-01,Amérique du Nord,Hawaii,123
2015-05-01,Amérique du Nord,Hawaii,226
2015-06-01,Amérique du Nord,Hawaii,177
2015-07-01,Amérique du Nord,Hawaii,194
2015-08-01,Amérique du Nord,Hawaii,244
2015-09-01,Amérique du Nord,Hawaii,151
2015-10-01,Amérique du Nord,Hawaii,192
2015-11-01,Amérique du Nord,Hawaii,124
2015-12-01,Amérique du Nord,Hawaii,128
2016-01-01,Amérique du Nord,Hawaii,95
2016-02-01,Amérique du Nord,Hawaii,100
2016-03-01,Amérique du Nord,Hawaii,290
2016-04-01,Amérique du Nord,Hawaii,145
2016-05-01,Amérique du Nord,Hawaii,185
2016-06-01,Amérique du Nord,Hawaii,200
2016-07-01,Amérique du Nord,Hawaii,156
2016-08-01,Amérique du Nord,Hawaii,190
2016-09-01,Amérique du Nord,Hawaii,178
2016-10-01,Amérique du Nord,Hawaii,225
2016-11-01,Amérique du Nord,Hawaii,141
2016-12-01,Amérique du Nord,Hawaii,144
2017-01-01,Amérique du Nord,Hawaii,129
2017-02-01,Amérique du Nord,Hawaii,191
2017-03-01,Amérique du Nord,Hawaii,437
2017-04-01,Amérique du Nord,Hawaii,276
2017-05-01,Amérique du Nord,Hawaii,239
2017-06-01,Amérique du Nord,Hawaii,309
2017-07-01,Amérique du Nord,Hawaii,330
2017-08-01,Amérique du Nord,Hawaii,160
2017-09-01,Amérique du Nord,Hawaii,246
2017-10-01,Amérique du Nord,Hawaii,196
2017-11-01,Amérique du Nord,Hawaii,147
2017-12-01,Amérique du Nord,Hawaii,177
2018-01-01,Amérique du Nord,Hawaii,130
2018-02-01,Amérique du Nord,Hawaii,187
2018-03-01,Amérique du Nord,Hawaii,359
2018-04-01,Amérique du Nord,Hawaii,162
2018-05-01,Amérique du Nord,Hawaii,162
2018-06-01,Amérique du Nord,Hawaii,431
2018-07-01,Amérique du Nord,Hawaii,445
2018-08-01,Amérique du Nord,Hawaii,188
2018-09-01,Amérique du Nord,Hawaii,283
2018-10-01,Amérique du Nord,Hawaii,357
2018-11-01,Amérique du Nord,Hawaii,241
2018-12-01,Amérique du Nord,Hawaii,299
2019-01-01,Amérique du Nord,Hawaii,191
2019-02-01,Amérique du Nord,Hawaii,197
2019-03-01,Amérique du Nord,Hawaii,449
2019-04-01,Amérique du Nord,Hawaii,185
2019-05-01,Amérique du Nord,Hawaii,319
2019-06-01,Amérique du Nord,Hawaii,444
2019-07-01,Amérique du Nord,Hawaii,498
2019-08-01,Amérique du Nord,Hawaii,230
2019-09-01,Amérique du Nord,Hawaii,192
2019-10-01,Amérique du Nord,Hawaii,315
2019-11-01,Amérique du Nord,Hawaii,251
2019-12-01,Amérique du Nord,Hawaii,265
2020-01-01,Amérique du Nord,Hawaii,157
2020-02-01,Amérique du Nord,Hawaii,252
2020-03-01,Amérique du Nord,Hawaii,113
2020-07-01,Amérique du Nord,Hawaii,13
2020-08-01,Amérique du Nord,Hawaii,45
2020-09-01,Amérique du Nord,Hawaii,44
2020-10-01,Amérique du Nord,Hawaii,57
2020-11-01,Amérique du Nord,Hawaii,15
2020-12-01,Amérique du Nord,Hawaii,34
2021-01-01,Amérique du Nord,Hawaii,24
2021-02-01,Amérique du Nord,Hawaii,1
2021-05-01,Amérique du Nord,Hawaii,34
2021-06-01,Amérique du Nord,Hawaii,51
2021-07-01,Amérique du Nord,Hawaii,104
2021-08-01,Amérique du Nord,Hawaii,132
2021-09-01,Amérique du Nord,Hawaii,63
2021-10-01,Amérique du Nord,Hawaii,166
2021-11-01,Amérique du Nord,Hawaii,144
2021-12-01,Amérique du Nord,Hawaii,150
2022-01-01,Amérique du Nord,Hawaii,103
2022-02-01,Amérique du Nord,Hawaii,113
2022-03-01,Amérique du Nord,Hawaii,198
2006-01-01,Amérique du Nord,USA,3924
2006-02-01,Amérique du Nord,USA,4980
2006-03-01,Amérique du Nord,USA,6307
2006-04-01,Amérique du Nord,USA,6384
2006-05-01,Amérique du Nord,USA,6351
2006-06-01,Amérique du Nord,USA,5943
2006-07-01,Amérique du Nord,USA,6962
2006-08-01,Amérique du Nord,USA,6451
2006-09-01,Amérique du Nord,USA,6183
2006-10-01,Amérique du Nord,USA,6336
2006-11-01,Amérique du Nord,USA,5936
2006-12-01,Amérique du Nord,USA,5902
2007-01-01,Amérique du Nord,USA,4296
2007-02-01,Amérique du Nord,USA,4615
2007-03-01,Amérique du Nord,USA,5511
2007-04-01,Amérique du Nord,USA,5745
2007-05-01,Amérique du Nord,USA,6034
2007-06-01,Amérique du Nord,USA,5810
2007-07-01,Amérique du Nord,USA,5784
2007-08-01,Amérique du Nord,USA,5512
2007-09-01,Amérique du Nord,USA,5208
2007-10-01,Amérique du Nord,USA,6270
2007-11-01,Amérique du Nord,USA,4648
2007-12-01,Amérique du Nord,USA,5477
2008-01-01,Amérique du Nord,USA,3761
2008-02-01,Amérique du Nord,USA,4682
2008-03-01,Amérique du Nord,USA,5499
2008-04-01,Amérique du Nord,USA,5117
2008-05-01,Amérique du Nord,USA,5463
2008-06-01,Amérique du Nord,USA,4406
2008-07-01,Amérique du Nord,USA,4274
2008-08-01,Amérique du Nord,USA,4180
2008-09-01,Amérique du Nord,USA,4052
2008-10-01,Amérique du Nord,USA,4458
2008-11-01,Amérique du Nord,USA,3928
2008-12-01,Amérique du Nord,USA,3814
2009-01-01,Amérique du Nord,USA,2114
2009-02-01,Amérique du Nord,USA,2264
2009-03-01,Amérique du Nord,USA,3376
2009-04-01,Amérique du Nord,USA,2881
2009-05-01,Amérique du Nord,USA,3652
2009-06-01,Amérique du Nord,USA,3893
2009-07-01,Amérique du Nord,USA,3488
2009-08-01,Amérique du Nord,USA,3737
2009-09-01,Amérique du Nord,USA,3196
2009-10-01,Amérique du Nord,USA,3812
2009-11-01,Amérique du Nord,USA,3314
2009-12-01,Amérique du Nord,USA,3415
2010-01-01,Amérique du Nord,USA,2025
2010-02-01,Amérique du Nord,USA,2176
2010-03-01,Amérique du Nord,USA,2930
2010-04-01,Amérique du Nord,USA,2921
2010-05-01,Amérique du Nord,USA,2944
2010-06-01,Amérique du Nord,USA,3009
2010-07-01,Amérique du Nord,USA,3902
2010-08-01,Amérique du Nord,USA,3323
2010-09-01,Amérique du Nord,USA,3553
2010-10-01,Amérique du Nord,USA,4354
2010-11-01,Amérique du Nord,USA,3915
2010-12-01,Amérique du Nord,USA,4348
2011-01-01,Amérique du Nord,USA,3485
2011-02-01,Amérique du Nord,USA,3653
2011-03-01,Amérique du Nord,USA,4108
2011-04-01,Amérique du Nord,USA,3841
2011-05-01,Amérique du Nord,USA,4325
2011-06-01,Amérique du Nord,USA,4369
2011-07-01,Amérique du Nord,USA,3663
2011-08-01,Amérique du Nord,USA,3722
2011-09-01,Amérique du Nord,USA,3960
2011-10-01,Amérique du Nord,USA,3797
2011-11-01,Amérique du Nord,USA,4339
2011-12-01,Amérique du Nord,USA,4451
2012-01-01,Amérique du Nord,USA,3235
2012-02-01,Amérique du Nord,USA,3759
2012-03-01,Amérique du Nord,USA,4471
2012-04-01,Amérique du Nord,USA,4418
2012-05-01,Amérique du Nord,USA,4901
2012-06-01,Amérique du Nord,USA,4680
2012-07-01,Amérique du Nord,USA,4260
2012-08-01,Amérique du Nord,USA,3845
2012-09-01,Amérique du Nord,USA,4103
2012-10-01,Amérique du Nord,USA,4099
2012-11-01,Amérique du Nord,USA,4184
2012-12-01,Amérique du Nord,USA,5066
2013-01-01,Amérique du Nord,USA,3746
2013-02-01,Amérique du Nord,USA,3444
2013-03-01,Amérique du Nord,USA,4829
2013-04-01,Amérique du Nord,USA,4283
2013-05-01,Amérique du Nord,USA,4867
2013-06-01,Amérique du Nord,USA,4978
2013-07-01,Amérique du Nord,USA,4549
2013-08-01,Amérique du Nord,USA,3810
2013-09-01,Amérique du Nord,USA,3794
2013-10-01,Amérique du Nord,USA,3778
2013-11-01,Amérique du Nord,USA,4422
2013-12-01,Amérique du Nord,USA,5273
2014-01-01,Amérique du Nord,USA,4533
2014-02-01,Amérique du Nord,USA,4426
2014-03-01,Amérique du Nord,USA,5811
2014-04-01,Amérique du Nord,USA,5561
2014-05-01,Amérique du Nord,USA,5679
2014-06-01,Amérique du Nord,USA,4764
2014-07-01,Amérique du Nord,USA,4850
2014-08-01,Amérique du Nord,USA,3761
2014-09-01,Amérique du Nord,USA,4106
2014-10-01,Amérique du Nord,USA,5575
2014-11-01,Amérique du Nord,USA,5146
2014-12-01,Amérique du Nord,USA,5879
2015-01-01,Amérique du Nord,USA,5088
2015-02-01,Amérique du Nord,USA,4800
2015-03-01,Amérique du Nord,USA,5437
2015-04-01,Amérique du Nord,USA,5400
2015-05-01,Amérique du Nord,USA,5084
2015-06-01,Amérique du Nord,USA,5820
2015-07-01,Amérique du Nord,USA,4948
2015-08-01,Amérique du Nord,USA,4167
2015-09-01,Amérique du Nord,USA,4313
2015-10-01,Amérique du Nord,USA,5429
2015-11-01,Amérique du Nord,USA,5825
2015-12-01,Amérique du Nord,USA,5528
2016-01-01,Amérique du Nord,USA,4527
2016-02-01,Amérique du Nord,USA,4765
2016-03-01,Amérique du Nord,USA,6184
2016-04-01,Amérique du Nord,USA,6560
2016-05-01,Amérique du Nord,USA,5922
2016-06-01,Amérique du Nord,USA,6237
2016-07-01,Amérique du Nord,USA,5591
2016-08-01,Amérique du Nord,USA,4671
2016-09-01,Amérique du Nord,USA,4948
2016-10-01,Amérique du Nord,USA,4975
2016-11-01,Amérique du Nord,USA,5610
2016-12-01,Amérique du Nord,USA,5869
2017-01-01,Amérique du Nord,USA,3764
2017-02-01,Amérique du Nord,USA,5195
2017-03-01,Amérique du Nord,USA,6471
2017-04-01,Amérique du Nord,USA,5625
2017-05-01,Amérique du Nord,USA,6249
2017-06-01,Amérique du Nord,USA,6119
2017-07-01,Amérique du Nord,USA,5767
2017-08-01,Amérique du Nord,USA,4633
2017-09-01,Amérique du Nord,USA,4955
2017-10-01,Amérique du Nord,USA,4899
2017-11-01,Amérique du Nord,USA,5932
2017-12-01,Amérique du Nord,USA,5764
