Year;Site;Habitat;siteID;Taxonomy;Family;value
2009;5;Pente externe;5_FO;Thalassoma quinquevittatum;Labridae;480,72
2009;5;Pente externe;5_FO;Zanclus cornutus;Zanclidae;68,9
2009;5;Pente externe;5_FO;Zebrasoma scopas;Acanthuridae;236,48
2009;5;Frangeant;5_FR;Abudefduf sexfasciatus;Pomacentridae;734,92
2009;5;Frangeant;5_FR;Acanthurus nigricauda;Acanthuridae;598,9
2009;5;Frangeant;5_FR;Acanthurus nigrofuscus;Acanthuridae;188,55
2009;5;Frangeant;5_FR;Acanthurus thompsoni;Acanthuridae;9,44
2009;5;Frangeant;5_FR;Acanthurus triostegus;Acanthuridae;138,6
2009;5;Frangeant;5_FR;Balistapus undulatus;Balistidae;116,35
2009;5;Frangeant;5_FR;Bodianus axillaris;Labridae;37
2009;5;Frangeant;5_FR;Cantherhines dumerilii;Monacanthidae;301,4
2009;5;Frangeant;5_FR;Canthigaster solandri;Tetraodontidae;12,44
2009;5;Frangeant;5_FR;Canthigaster valentini;Tetraodontidae;6,36
2009;5;Frangeant;5_FR;Centropyge bispinosa;Pomacanthidae;18,79
2009;5;Frangeant;5_FR;Centropyge flavissima;Pomacanthidae;81,14
2009;5;Frangeant;5_FR;Centropyge heraldi;Pomacanthidae;21,44
2009;5;Frangeant;5_FR;Cephalopholis argus;Serranidae;91,5
2009;5;Frangeant;5_FR;Chaetodon auriga;Chaetodontidae;431,1
2009;5;Frangeant;5_FR;Chaetodon citrinellus;Chaetodontidae;266,55
2009;5;Frangeant;5_FR;Chaetodon ephippium;Chaetodontidae;45,2
2009;5;Frangeant;5_FR;Chaetodon lunula;Chaetodontidae;138,9
2009;5;Frangeant;5_FR;Chaetodon lunulatus;Chaetodontidae;274,93
2009;5;Frangeant;5_FR;Chaetodon ornatissimus;Chaetodontidae;44,95
2009;5;Frangeant;5_FR;Chaetodon ulietensis;Chaetodontidae;494,28
2009;5;Frangeant;5_FR;Chaetodon unimaculatus;Chaetodontidae;57,85
2009;5;Frangeant;5_FR;Chaetodon vagabundus;Chaetodontidae;422,9
2009;5;Frangeant;5_FR;Cheilio inermis;Labridae;35,8
2009;5;Frangeant;5_FR;Cheilodipterus quinquelineatus;Apogonidae;16,3
2009;5;Frangeant;5_FR;Chlorurus spilurus;Scaridae;1297,95
2009;5;Frangeant;5_FR;Chromis iomelas;Pomacentridae;10,3
2009;5;Frangeant;5_FR;Chromis margaritifer;Pomacentridae;2,29
2009;5;Frangeant;5_FR;Chromis viridis;Pomacentridae;213,24
2009;5;Frangeant;5_FR;Ctenochaetus flavicauda;Acanthuridae;7,48
2009;5;Frangeant;5_FR;Ctenochaetus striatus;Acanthuridae;1789,1
2009;5;Frangeant;5_FR;Dascyllus aruanus;Pomacentridae;74,82
2009;5;Frangeant;5_FR;Dascyllus trimaculatus;Pomacentridae;204,01
2009;5;Frangeant;5_FR;Epibulus insidiator;Labridae;251,39
2009;5;Frangeant;5_FR;Epinephelus merra;Serranidae;39,6
2009;5;Frangeant;5_FR;Forcipiger flavissimus;Chaetodontidae;49,7
2009;5;Frangeant;5_FR;Forcipiger longirostris;Chaetodontidae;149,2
2009;5;Frangeant;5_FR;Fusigobius neophytus;Gobiidae;2,1
2009;5;Frangeant;5_FR;Gnathodentex aureolineatus;Lethrinidae;1858
2009;5;Frangeant;5_FR;Gnatholepis anjerensis;Gobiidae;0,88
2009;5;Frangeant;5_FR;Gomphosus varius;Labridae;9,3
2009;5;Frangeant;5_FR;Halichoeres hortulanus;Labridae;76,4
2009;5;Frangeant;5_FR;Halichoeres marginatus;Labridae;34
2009;5;Frangeant;5_FR;Halichoeres trimaculatus;Labridae;34,19
2009;5;Frangeant;5_FR;Heniochus chrysostomus;Chaetodontidae;241,73
2009;5;Frangeant;5_FR;Labroides bicolor;Labridae;18,08
2009;5;Frangeant;5_FR;Labroides dimidiatus;Labridae;13,71
2009;5;Frangeant;5_FR;Lutjanus fulvus;Lutjanidae;122
2009;5;Frangeant;5_FR;Lutjanus kasmira;Lutjanidae;282,5
2009;5;Frangeant;5_FR;Monotaxis grandoculis;Lethrinidae;75,4
2009;5;Frangeant;5_FR;Mulloidichthys flavolineatus;Mullidae;40,4
2009;5;Frangeant;5_FR;Mulloidichthys vanicolensis;Mullidae;69,3
2009;5;Frangeant;5_FR;Myripristis amaena;Holocentridae;64,4
2009;5;Frangeant;5_FR;Myripristis berndti;Holocentridae;76,3
2009;5;Frangeant;5_FR;Myripristis kuntee;Holocentridae;33,9
2009;5;Frangeant;5_FR;Myripristis violacea;Holocentridae;48,3
2009;5;Frangeant;5_FR;Neoniphon sammara;Holocentridae;136,33
2009;5;Frangeant;5_FR;Novaculichthys taeniourus;Labridae;0,35
2009;5;Frangeant;5_FR;Ostracion cubicus;Ostraciidae;11,75
2009;5;Frangeant;5_FR;Ostracion meleagris;Ostraciidae;67,89
2009;5;Frangeant;5_FR;Oxycheilinus unifasciatus;Labridae;1,27
2009;5;Frangeant;5_FR;Parupeneus ciliatus;Mullidae;113,6
2009;5;Frangeant;5_FR;Parupeneus multifasciatus;Mullidae;98,12
2009;5;Frangeant;5_FR;Plagiotremus tapeinosoma;Blenniidae;0,97
2009;5;Frangeant;5_FR;Pomacentrus pavo;Pomacentridae;93,98
2009;5;Frangeant;5_FR;Pseudocheilinus evanidus;Labridae;1,27
2009;5;Frangeant;5_FR;Pseudocheilinus hexataenia;Labridae;2,35
2009;5;Frangeant;5_FR;Ptereleotris evides;Microdesmidae;7,77
2009;5;Frangeant;5_FR;Pygoplites diacanthus;Pomacanthidae;138,74
2009;5;Frangeant;5_FR;Scarus altipinnis;Scaridae;1,75
2009;5;Frangeant;5_FR;Scarus niger;Scaridae;7,1
2009;5;Frangeant;5_FR;Scarus oviceps;Scaridae;139,5
2009;5;Frangeant;5_FR;Scarus psittacus;Scaridae;400,42
2009;5;Frangeant;5_FR;Stegastes fasciolatus;Pomacentridae;10,95
2009;5;Frangeant;5_FR;Stegastes nigricans;Pomacentridae;12,66
2009;5;Frangeant;5_FR;Thalassoma hardwicke;Labridae;189,5
2009;5;Frangeant;5_FR;Valenciennea strigata;Gobiidae;6,11
2009;5;Frangeant;5_FR;Zanclus cornutus;Zanclidae;630,2
2009;5;Frangeant;5_FR;Zebrasoma scopas;Acanthuridae;1695,24
2009;6;Récif intérieur;6_BA;Abudefduf septemfasciatus;Pomacentridae;79,6
2009;6;Récif intérieur;6_BA;Acanthurus lineatus;Acanthuridae;78,43
2009;6;Récif intérieur;6_BA;Acanthurus nigricauda;Acanthuridae;23,4
2009;6;Récif intérieur;6_BA;Acanthurus nigrofuscus;Acanthuridae;246,6
2009;6;Récif intérieur;6_BA;Acanthurus olivaceus;Acanthuridae;25,6
2009;6;Récif intérieur;6_BA;Acanthurus pyroferus;Acanthuridae;0,6
2009;6;Récif intérieur;6_BA;Acanthurus triostegus;Acanthuridae;382,86
2009;6;Récif intérieur;6_BA;Balistapus undulatus;Balistidae;136,65
2009;6;Récif intérieur;6_BA;Bodianus axillaris;Labridae;7,92
2009;6;Récif intérieur;6_BA;Centropyge flavissima;Pomacanthidae;243,62
2009;6;Récif intérieur;6_BA;Cephalopholis argus;Serranidae;14,1
2009;6;Récif intérieur;6_BA;Chaetodon citrinellus;Chaetodontidae;407,98
2009;6;Récif intérieur;6_BA;Chaetodon lunulatus;Chaetodontidae;149,6
2009;6;Récif intérieur;6_BA;Chaetodon ornatissimus;Chaetodontidae;204
2009;6;Récif intérieur;6_BA;Chaetodon pelewensis;Chaetodontidae;9,35
2009;6;Récif intérieur;6_BA;Chaetodon unimaculatus;Chaetodontidae;304,33
2009;6;Récif intérieur;6_BA;Chaetodon vagabundus;Chaetodontidae;69,4
2009;6;Récif intérieur;6_BA;Cheilinus chlorourus;Labridae;51,6
2009;6;Récif intérieur;6_BA;Chlorurus spilurus;Scaridae;2868,46
2009;6;Récif intérieur;6_BA;Chromis atripectoralis;Pomacentridae;3,71
2009;6;Récif intérieur;6_BA;Chromis viridis;Pomacentridae;154,2
2009;6;Récif intérieur;6_BA;Chrysiptera brownriggii;Pomacentridae;2,18
2009;6;Récif intérieur;6_BA;Coris aygula;Labridae;47,7
2009;6;Récif intérieur;6_BA;Ctenochaetus striatus;Acanthuridae;3048,42
2009;6;Récif intérieur;6_BA;Ctenogobiops feroculus;Gobiidae;5,17
2009;6;Récif intérieur;6_BA;Dascyllus aruanus;Pomacentridae;20,53
2009;6;Récif intérieur;6_BA;Epibulus insidiator;Labridae;58,9
2009;6;Récif intérieur;6_BA;Epinephelus merra;Serranidae;89,89
2009;6;Récif intérieur;6_BA;Fusigobius neophytus;Gobiidae;0,24
2009;6;Récif intérieur;6_BA;Gnathodentex aureolineatus;Lethrinidae;260,7
2009;6;Récif intérieur;6_BA;Gnatholepis anjerensis;Gobiidae;0,39
2009;6;Récif intérieur;6_BA;Gomphosus varius;Labridae;29,41
2009;6;Récif intérieur;6_BA;Gymnothorax buroensis;Muraenidae;-1
2009;6;Récif intérieur;6_BA;Halichoeres hortulanus;Labridae;260,26
2009;6;Récif intérieur;6_BA;Halichoeres margaritaceus;Labridae;4,39
2009;6;Récif intérieur;6_BA;Halichoeres trimaculatus;Labridae;112,75
2009;6;Récif intérieur;6_BA;Heniochus chrysostomus;Chaetodontidae;28,43
2009;6;Récif intérieur;6_BA;Labroides bicolor;Labridae;6,81
2009;6;Récif intérieur;6_BA;Lethrinus olivaceus;Lethrinidae;5566,1
2009;6;Récif intérieur;6_BA;Melichthys vidua;Balistidae;19,5
2009;6;Récif intérieur;6_BA;Monotaxis grandoculis;Lethrinidae;74
2009;6;Récif intérieur;6_BA;Mulloidichthys flavolineatus;Mullidae;345,1
2009;6;Récif intérieur;6_BA;Mulloidichthys vanicolensis;Mullidae;343
2009;6;Récif intérieur;6_BA;Myripristis berndti;Holocentridae;373,2
2009;6;Récif intérieur;6_BA;Naso lituratus;Acanthuridae;147,8
2009;6;Récif intérieur;6_BA;Neoniphon sammara;Holocentridae;46,13
2009;6;Récif intérieur;6_BA;Ostracion meleagris;Ostraciidae;11,75
2009;6;Récif intérieur;6_BA;Parapercis millepunctata;Pinguipedidae;11,7
2009;6;Récif intérieur;6_BA;Parupeneus cyclostomus;Mullidae;47,96
2009;6;Récif intérieur;6_BA;Parupeneus multifasciatus;Mullidae;18,3
2009;6;Récif intérieur;6_BA;Pomacentrus pavo;Pomacentridae;0,75
2009;6;Récif intérieur;6_BA;Pseudocheilinus hexataenia;Labridae;0,35
2009;6;Récif intérieur;6_BA;Sargocentron microstoma;Holocentridae;43,54
2009;6;Récif intérieur;6_BA;Scarus altipinnis;Scaridae;2,97
2009;6;Récif intérieur;6_BA;Scarus ghobban;Scaridae;38,5
2009;6;Récif intérieur;6_BA;Scarus oviceps;Scaridae;465,9
2009;6;Récif intérieur;6_BA;Scarus psittacus;Scaridae;1230,57
2009;6;Récif intérieur;6_BA;Siganus spinus;Siganidae;32,7
2009;6;Récif intérieur;6_BA;Stegastes nigricans;Pomacentridae;2853,82
2009;6;Récif intérieur;6_BA;Stethojulis bandanensis;Labridae;27,72
2009;6;Récif intérieur;6_BA;Thalassoma amblycephalum;Labridae;0,21
2009;6;Récif intérieur;6_BA;Thalassoma hardwicke;Labridae;703,5
2009;6;Récif intérieur;6_BA;Zanclus cornutus;Zanclidae;168
2009;6;Récif intérieur;6_BA;Zebrasoma scopas;Acanthuridae;153,42
2009;6;Pente externe;6_FO;Acanthurus nigricans;Acanthuridae;334,41
2009;6;Pente externe;6_FO;Acanthurus nigricauda;Acanthuridae;17,7
2009;6;Pente externe;6_FO;Acanthurus nigrofuscus;Acanthuridae;304,23
2009;6;Pente externe;6_FO;Acanthurus nigros;Acanthuridae;141,1
2009;6;Pente externe;6_FO;Acanthurus olivaceus;Acanthuridae;1412,4
2009;6;Pente externe;6_FO;Acanthurus pyroferus;Acanthuridae;139,17
2009;6;Pente externe;6_FO;Anampses caeruleopunctatus;Labridae;10,11
2009;6;Pente externe;6_FO;Aphareus furca;Lutjanidae;74,1
2009;6;Pente externe;6_FO;Balistapus undulatus;Balistidae;211,37
2009;6;Pente externe;6_FO;Balistoides viridescens;Balistidae;15899,2
2009;6;Pente externe;6_FO;Cantherhines sandwichiensis;Monacanthidae;56,67
2009;6;Pente externe;6_FO;Caracanthus maculatus;Caracanthidae;17,08
2009;6;Pente externe;6_FO;Caranx melampygus;Carangidae;17495
2009;6;Pente externe;6_FO;Centropyge bispinosa;Pomacanthidae;14,93
2009;6;Pente externe;6_FO;Centropyge flavissima;Pomacanthidae;343,48
2009;6;Pente externe;6_FO;Centropyge heraldi;Pomacanthidae;55,3
2009;6;Pente externe;6_FO;Centropyge loricula;Pomacanthidae;308,61
2009;6;Pente externe;6_FO;Cephalopholis argus;Serranidae;2563,8
2009;6;Pente externe;6_FO;Cephalopholis urodeta;Serranidae;841,06
2009;6;Pente externe;6_FO;Cetoscarus ocellatus;Scaridae;69,3
2009;6;Pente externe;6_FO;Chaetodon pelewensis;Chaetodontidae;59,61
2009;6;Pente externe;6_FO;Chaetodon quadrimaculatus;Chaetodontidae;278,77
2009;6;Pente externe;6_FO;Chaetodon reticulatus;Chaetodontidae;138,03
2009;6;Pente externe;6_FO;Cheilinus chlorourus;Labridae;65,2
2009;6;Pente externe;6_FO;Cheilinus oxycephalus;Labridae;24,39
2009;6;Pente externe;6_FO;Cheilinus trilobatus;Labridae;101,6
2009;6;Pente externe;6_FO;Cheilio inermis;Labridae;7,4
2009;6;Pente externe;6_FO;Chlorurus frontalis;Scaridae;244,2
2009;6;Pente externe;6_FO;Chlorurus spilurus;Scaridae;11444,4
2009;6;Pente externe;6_FO;Chromis acares;Pomacentridae;166,45
2009;6;Pente externe;6_FO;Chromis agilis;Pomacentridae;2,07
2009;6;Pente externe;6_FO;Chromis iomelas;Pomacentridae;1,46
2009;6;Pente externe;6_FO;Chromis margaritifer;Pomacentridae;27,62
2009;6;Pente externe;6_FO;Chromis vanderbilti;Pomacentridae;335,77
2009;6;Pente externe;6_FO;Cirrhilabrus scottorum;Labridae;540,86
2009;6;Pente externe;6_FO;Coris gaimard;Labridae;212,68
2009;6;Pente externe;6_FO;Ctenochaetus binotatus;Acanthuridae;9,09
2009;6;Pente externe;6_FO;Ctenochaetus flavicauda;Acanthuridae;454,3
2009;6;Pente externe;6_FO;Ctenochaetus striatus;Acanthuridae;3798,72
2009;6;Pente externe;6_FO;Dascyllus flavicaudus;Pomacentridae;186,76
2009;6;Pente externe;6_FO;Dascyllus trimaculatus;Pomacentridae;1,75
2009;6;Pente externe;6_FO;Epibulus insidiator;Labridae;613,1
2009;6;Pente externe;6_FO;Exallias brevis;Blenniidae;7,55
2009;6;Pente externe;6_FO;Forcipiger longirostris;Chaetodontidae;187,4
2009;6;Pente externe;6_FO;Gomphosus varius;Labridae;193,97
2009;6;Pente externe;6_FO;Gymnothorax meleagris;Muraenidae;373,4
2009;6;Pente externe;6_FO;Halichoeres claudia;Labridae;458,25
2009;6;Pente externe;6_FO;Hemigymnus fasciatus;Labridae;55,3
2009;6;Pente externe;6_FO;Hologymnosus annulatus;Labridae;4,78
2009;6;Pente externe;6_FO;Labroides bicolor;Labridae;1,59
2009;6;Pente externe;6_FO;Labroides dimidiatus;Labridae;22,63
2009;6;Pente externe;6_FO;Labroides rubrolabiatus;Labridae;9,51
2009;6;Pente externe;6_FO;Lepidozygus tapeinosoma;Pomacentridae;1995,94
2009;6;Pente externe;6_FO;Lethrinus xanthochilus;Lethrinidae;228,4
2009;6;Pente externe;6_FO;Macropharyngodon meleagris;Labridae;59,04
2009;6;Pente externe;6_FO;Melichthys niger;Balistidae;1603,7
2009;6;Pente externe;6_FO;Melichthys vidua;Balistidae;1909,25
2009;6;Pente externe;6_FO;Naso lituratus;Acanthuridae;2100,45
2009;6;Pente externe;6_FO;Nemateleotris magnifica;Microdesmidae;11,16
2009;6;Pente externe;6_FO;Neocirrhites armatus;Cirrhitidae;71,18
2009;6;Pente externe;6_FO;Oxycheilinus unifasciatus;Labridae;65,24
2009;6;Pente externe;6_FO;Paracirrhites arcatus;Cirrhitidae;211,71
2009;6;Pente externe;6_FO;Paracirrhites forsteri;Cirrhitidae;124,84
2009;6;Pente externe;6_FO;Parupeneus cyclostomus;Mullidae;195,9
2009;6;Pente externe;6_FO;Parupeneus insularis;Mullidae;241,4
2009;6;Pente externe;6_FO;Parupeneus multifasciatus;Mullidae;332,88
2009;6;Pente externe;6_FO;Plagiotremus tapeinosoma;Blenniidae;26,44
2009;6;Pente externe;6_FO;Plectroglyphidodon johnstonianus;Pomacentridae;86,27
2009;6;Pente externe;6_FO;Plectroglyphidodon lacrymatus;Pomacentridae;23,96
2009;6;Pente externe;6_FO;Pomachromis fuscidorsalis;Pomacentridae;4,82
2009;6;Pente externe;6_FO;Pseudanthias olivaceus;Serranidae;200,19
2009;6;Pente externe;6_FO;Pseudobalistes flavimarginatus;Balistidae;810,3
2009;6;Pente externe;6_FO;Pseudocheilinus evanidus;Labridae;10,38
2009;6;Pente externe;6_FO;Pseudocheilinus hexataenia;Labridae;14,36
2009;6;Pente externe;6_FO;Pseudocheilinus octotaenia;Labridae;6,97
2009;6;Pente externe;6_FO;Pseudocheilinus octotaenia (cf);Labridae;1,27
2009;6;Pente externe;6_FO;Pseudocheilinus tetrataenia;Labridae;16,86
2009;6;Pente externe;6_FO;Pseudojuloides atavai;Labridae;38,05
2009;6;Pente externe;6_FO;Scarus forsteni;Scaridae;798,2
2009;6;Pente externe;6_FO;Scarus frenatus;Scaridae;861,3
2009;6;Pente externe;6_FO;Scarus globiceps;Scaridae;802,5
2009;6;Pente externe;6_FO;Scarus oviceps;Scaridae;2866,6
2009;6;Pente externe;6_FO;Scarus psittacus;Scaridae;6033,1
2009;6;Pente externe;6_FO;Scarus rubroviolaceus;Scaridae;488,4
2009;6;Pente externe;6_FO;Stegastes fasciolatus;Pomacentridae;70,27
2009;6;Pente externe;6_FO;Stethojulis bandanensis;Labridae;49,66
2009;6;Pente externe;6_FO;Sufflamen bursa;Balistidae;847,45
2009;6;Pente externe;6_FO;Thalassoma amblycephalum;Labridae;23,11
2009;6;Pente externe;6_FO;Thalassoma lutescens;Labridae;178,44
2009;6;Pente externe;6_FO;Thalassoma quinquevittatum;Labridae;262,62
2009;6;Pente externe;6_FO;Zanclus cornutus;Zanclidae;274
2009;6;Pente externe;6_FO;Zebrasoma scopas;Acanthuridae;1228,42
2009;6;Frangeant;6_FR;Abudefduf sexfasciatus;Pomacentridae;138,31
2009;6;Frangeant;6_FR;Acanthurus nigrofuscus;Acanthuridae;766,35
2009;6;Frangeant;6_FR;Anampses twistii;Labridae;7,52
2009;6;Frangeant;6_FR;Canthigaster solandri;Tetraodontidae;2,64
2009;6;Frangeant;6_FR;Canthigaster valentini;Tetraodontidae;109,88
2009;6;Frangeant;6_FR;Centropyge flavissima;Pomacanthidae;153,79
2009;6;Frangeant;6_FR;Chaetodon auriga;Chaetodontidae;1212,5
2009;6;Frangeant;6_FR;Chaetodon citrinellus;Chaetodontidae;17,87
2009;6;Frangeant;6_FR;Chaetodon ephippium;Chaetodontidae;435,1
2009;6;Frangeant;6_FR;Chaetodon lunula;Chaetodontidae;948,85
2009;6;Frangeant;6_FR;Chaetodon lunulatus;Chaetodontidae;765,65
2009;6;Frangeant;6_FR;Chaetodon mertensii;Chaetodontidae;80
2009;6;Frangeant;6_FR;Chaetodon trifascialis;Chaetodontidae;24
2009;6;Frangeant;6_FR;Chaetodon ulietensis;Chaetodontidae;113,71
2009;6;Frangeant;6_FR;Chaetodon unimaculatus;Chaetodontidae;820,39
2009;6;Frangeant;6_FR;Chaetodon vagabundus;Chaetodontidae;841,61
2009;6;Frangeant;6_FR;Chlorurus spilurus;Scaridae;1569,44
2009;6;Frangeant;6_FR;Ctenochaetus striatus;Acanthuridae;3463,91
2009;6;Frangeant;6_FR;Dascyllus trimaculatus;Pomacentridae;420,31
2009;6;Frangeant;6_FR;Gymnothorax flavimarginatus;Muraenidae;-1
2009;6;Frangeant;6_FR;Heniochus chrysostomus;Chaetodontidae;3029,93
2009;6;Frangeant;6_FR;Labroides bicolor;Labridae;16,1
2009;6;Frangeant;6_FR;Labroides dimidiatus;Labridae;3,86
2009;6;Frangeant;6_FR;Mulloidichthys flavolineatus;Mullidae;534,2
2009;6;Frangeant;6_FR;Myripristis amaena;Holocentridae;24,3
2009;6;Frangeant;6_FR;Myripristis berndti;Holocentridae;120,6
2009;6;Frangeant;6_FR;Myripristis kuntee;Holocentridae;477,6
2009;6;Frangeant;6_FR;Myripristis violacea;Holocentridae;535,9
2009;6;Frangeant;6_FR;Naso lituratus;Acanthuridae;143,3
2009;6;Frangeant;6_FR;Neoniphon argenteus;Holocentridae;238,9
2009;6;Frangeant;6_FR;Neoniphon sammara;Holocentridae;94,9
2009;6;Frangeant;6_FR;Ostracion meleagris;Ostraciidae;24,25
2009;6;Frangeant;6_FR;Parupeneus ciliatus;Mullidae;27,7
2009;6;Frangeant;6_FR;Parupeneus cyclostomus;Mullidae;39,9
2009;6;Frangeant;6_FR;Parupeneus insularis;Mullidae;87,7
2009;6;Frangeant;6_FR;Parupeneus multifasciatus;Mullidae;300,93
2009;6;Frangeant;6_FR;Sargocentron caudimaculatum;Holocentridae;93,5
2009;6;Frangeant;6_FR;Sargocentron microstoma;Holocentridae;20
2009;6;Frangeant;6_FR;Sargocentron spiniferum;Holocentridae;594,6
2009;6;Frangeant;6_FR;Scarus altipinnis;Scaridae;3,85
2009;6;Frangeant;6_FR;Scarus oviceps;Scaridae;138,1
2009;6;Frangeant;6_FR;Scarus psittacus;Scaridae;15,43
2009;6;Frangeant;6_FR;Siganus spinus;Siganidae;195,4
2009;6;Frangeant;6_FR;Stegastes nigricans;Pomacentridae;47,56
2009;6;Frangeant;6_FR;Thalassoma hardwicke;Labridae;315,11
2009;6;Frangeant;6_FR;Zanclus cornutus;Zanclidae;880,96
2009;6;Frangeant;6_FR;Zebrasoma scopas;Acanthuridae;141,81
2009;6;Frangeant;6_FR;Zebrasoma velifer;Acanthuridae;247,4
2010;1;Récif intérieur;1_BA;Abudefduf septemfasciatus;Pomacentridae;66,87
2010;1;Récif intérieur;1_BA;Abudefduf sexfasciatus;Pomacentridae;239,77
2010;1;Récif intérieur;1_BA;Acanthurus nigrofuscus;Acanthuridae;1392,9
2010;1;Récif intérieur;1_BA;Acanthurus triostegus;Acanthuridae;159,7
2010;1;Récif intérieur;1_BA;Arothron hispidus;Tetraodontidae;1141,7
2010;1;Récif intérieur;1_BA;Balistapus undulatus;Balistidae;191,22
2010;1;Récif intérieur;1_BA;Bodianus axillaris;Labridae;37
2010;1;Récif intérieur;1_BA;Canthigaster solandri;Tetraodontidae;59,08
2010;1;Récif intérieur;1_BA;Caracanthus maculatus;Caracanthidae;2,48
2010;1;Récif intérieur;1_BA;Centropyge flavissima;Pomacanthidae;132,26
2010;1;Récif intérieur;1_BA;Cephalopholis argus;Serranidae;6,94
2010;1;Récif intérieur;1_BA;Chaetodon citrinellus;Chaetodontidae;98,44
2010;1;Récif intérieur;1_BA;Chaetodon ephippium;Chaetodontidae;131,4
2010;1;Récif intérieur;1_BA;Chaetodon lunulatus;Chaetodontidae;412,5
2010;1;Récif intérieur;1_BA;Chaetodon ornatissimus;Chaetodontidae;314,1
2010;1;Récif intérieur;1_BA;Chaetodon reticulatus;Chaetodontidae;91,8
2010;1;Récif intérieur;1_BA;Chaetodon trifascialis;Chaetodontidae;80,1
2010;1;Récif intérieur;1_BA;Chaetodon unimaculatus;Chaetodontidae;26,92
2010;1;Récif intérieur;1_BA;Chaetodon vagabundus;Chaetodontidae;26,1
2010;1;Récif intérieur;1_BA;Cheilinus trilobatus;Labridae;63,43
2010;1;Récif intérieur;1_BA;Chlorurus spilurus;Scaridae;250,6
2010;1;Récif intérieur;1_BA;Chromis acares;Pomacentridae;0,26
2010;1;Récif intérieur;1_BA;Chromis atripectoralis;Pomacentridae;3,71
2010;1;Récif intérieur;1_BA;Chromis margaritifer;Pomacentridae;13,43
2010;1;Récif intérieur;1_BA;Chromis viridis;Pomacentridae;37,06
2010;1;Récif intérieur;1_BA;Chrysiptera brownriggii;Pomacentridae;80,9
2010;1;Récif intérieur;1_BA;Coris aygula;Labridae;66,1
2010;1;Récif intérieur;1_BA;Ctenochaetus striatus;Acanthuridae;9439,21
2010;1;Récif intérieur;1_BA;Dascyllus flavicaudus;Pomacentridae;2,08
2010;1;Récif intérieur;1_BA;Dascyllus trimaculatus;Pomacentridae;48,05
2010;1;Récif intérieur;1_BA;Epibulus insidiator;Labridae;33,8
2010;1;Récif intérieur;1_BA;Epinephelus merra;Serranidae;70,5
2010;1;Récif intérieur;1_BA;Forcipiger flavissimus;Chaetodontidae;320,3
2010;1;Récif intérieur;1_BA;Gnathodentex aureolineatus;Lethrinidae;161,5
2010;1;Récif intérieur;1_BA;Gomphosus varius;Labridae;128,58
2010;1;Récif intérieur;1_BA;Halichoeres claudia;Labridae;3,38
2010;1;Récif intérieur;1_BA;Halichoeres hortulanus;Labridae;324,47
2010;1;Récif intérieur;1_BA;Halichoeres margaritaceus;Labridae;12,29
2010;1;Récif intérieur;1_BA;Halichoeres marginatus;Labridae;25,53
2010;1;Récif intérieur;1_BA;Halichoeres trimaculatus;Labridae;5,64
2010;1;Récif intérieur;1_BA;Heniochus chrysostomus;Chaetodontidae;217,8
2010;1;Récif intérieur;1_BA;Labroides bicolor;Labridae;4,93
2010;1;Récif intérieur;1_BA;Labroides dimidiatus;Labridae;6,96
2010;1;Récif intérieur;1_BA;Melichthys vidua;Balistidae;278,9
2010;1;Récif intérieur;1_BA;Mulloidichthys vanicolensis;Mullidae;92,7
2010;1;Récif intérieur;1_BA;Myripristis amaena;Holocentridae;17,18
2010;1;Récif intérieur;1_BA;Naso lituratus;Acanthuridae;57,5
2010;1;Récif intérieur;1_BA;Neocirrhites armatus;Cirrhitidae;5,04
2010;1;Récif intérieur;1_BA;Neoniphon sammara;Holocentridae;16,1
2010;1;Récif intérieur;1_BA;Ostracion meleagris;Ostraciidae;42,6
2010;1;Récif intérieur;1_BA;Paracirrhites arcatus;Cirrhitidae;34,55
